order_id,user_id,order_date,payment_method,shipping_option_id,status
28580,587,2025-09-24T06:22:25,paypal,1,completed
28581,187,2025-09-13T13:21:54,paypal,3,completed
28582,559,2025-09-16T22:47:30,debit_card,2,completed
28583,661,2025-08-31T10:44:33,paypal,3,pending
28584,801,2025-09-25T23:16:39,debit_card,1,completed
28585,620,2025-09-18T17:31:10,bank_transfer,3,completed
28586,522,2025-07-14T07:38:34,paypal,1,completed
28587,234,2025-09-25T12:13:30,paypal,3,completed
28588,95,2025-11-25T06:26:41,credit_card,1,completed
28589,189,2025-08-24T17:24:31,paypal,3,completed
28590,123,2025-11-24T00:27:13,paypal,2,pending
28591,899,2025-06-18T03:11:04,bank_transfer,3,completed
28592,24,2025-07-07T02:17:00,credit_card,3,completed
28593,272,2025-06-23T07:49:37,paypal,2,completed
28594,381,2025-07-27T07:23:23,credit_card,2,completed
28595,391,2025-07-05T17:32:27,bank_transfer,1,completed
28596,776,2025-06-20T20:37:16,credit_card,1,completed
28597,268,2025-06-21T08:49:32,debit_card,1,completed
28598,330,2025-08-19T13:40:56,paypal,1,completed
28599,750,2025-08-08T18:50:38,paypal,1,completed
28600,67,2025-08-15T11:20:44,credit_card,3,completed
28601,56,2025-09-07T03:50:17,credit_card,2,cancelled
28602,288,2025-06-15T06:22:33,bank_transfer,1,completed
28603,960,2025-07-17T08:20:49,paypal,2,completed
28604,893,2025-10-23T18:49:24,credit_card,3,completed
28605,257,2025-11-27T03:07:11,paypal,3,pending
28606,415,2025-06-08T04:04:17,credit_card,1,completed
28607,643,2025-07-04T09:10:30,debit_card,3,completed
28608,489,2025-07-23T11:02:39,debit_card,2,completed
28609,593,2025-10-12T01:12:46,paypal,2,refunded
28610,920,2025-07-31T19:36:53,credit_card,1,completed
28611,83,2025-06-20T17:45:13,bank_transfer,2,completed
28612,845,2025-07-16T03:01:00,credit_card,3,completed
28613,985,2025-06-20T21:47:07,paypal,1,cancelled
28614,166,2025-08-04T09:27:24,debit_card,3,refunded
28615,110,2025-07-16T04:32:50,bank_transfer,1,refunded
28616,15,2025-08-26T02:01:50,credit_card,1,completed
28617,461,2025-11-23T01:51:19,debit_card,1,completed
28618,871,2025-06-26T19:07:12,credit_card,1,refunded
28619,604,2025-09-22T22:55:39,credit_card,3,completed
28620,959,2025-09-08T04:33:26,credit_card,3,completed
28621,505,2025-08-14T08:51:19,debit_card,1,completed
28622,297,2025-11-06T15:09:44,bank_transfer,2,completed
28623,67,2025-06-07T06:30:50,credit_card,2,completed
28624,689,2025-06-09T23:24:22,credit_card,2,completed
28625,805,2025-06-03T23:44:59,paypal,3,completed
28626,122,2025-11-01T04:55:20,credit_card,3,completed
28627,789,2025-11-18T01:33:02,paypal,3,completed
28628,773,2025-08-17T04:14:17,debit_card,3,completed
28629,907,2025-06-18T04:39:58,bank_transfer,3,pending
28630,883,2025-10-11T15:52:40,debit_card,3,completed
28631,779,2025-06-14T17:55:27,bank_transfer,1,completed
28632,975,2025-05-30T07:20:07,paypal,2,completed
28633,934,2025-09-20T06:40:31,credit_card,1,completed
28634,384,2025-11-04T07:23:04,paypal,3,pending
28635,916,2025-11-25T07:41:24,paypal,2,completed
28636,142,2025-06-03T04:05:26,credit_card,2,completed
28637,187,2025-08-25T10:43:03,debit_card,3,completed
28638,491,2025-08-08T18:22:57,bank_transfer,1,pending
28639,78,2025-08-25T08:57:57,credit_card,3,pending
28640,554,2025-08-16T20:25:32,paypal,1,completed
28641,389,2025-05-31T22:54:17,credit_card,3,completed
28642,297,2025-09-12T04:20:09,paypal,2,completed
28643,10,2025-10-29T14:32:56,paypal,1,completed
28644,268,2025-06-14T15:53:50,bank_transfer,2,completed
28645,457,2025-11-03T11:30:05,credit_card,2,completed
28646,2,2025-09-02T00:07:41,bank_transfer,3,pending
28647,171,2025-09-03T11:52:58,credit_card,1,completed
28648,119,2025-06-29T06:10:51,bank_transfer,2,completed
28649,699,2025-11-08T04:20:38,credit_card,2,pending
28650,477,2025-07-05T03:18:44,debit_card,3,refunded
28651,588,2025-10-02T05:57:25,debit_card,2,completed
28652,583,2025-09-24T10:20:39,debit_card,3,completed
28653,279,2025-08-21T01:36:00,bank_transfer,1,pending
28654,961,2025-08-26T08:30:34,bank_transfer,1,pending
28655,80,2025-06-26T15:10:56,bank_transfer,3,completed
28656,832,2025-10-08T08:33:22,debit_card,2,completed
28657,603,2025-10-08T21:02:57,paypal,2,pending
28658,732,2025-09-09T17:13:08,paypal,2,completed
28659,826,2025-11-18T22:04:56,bank_transfer,2,completed
28660,970,2025-08-14T22:58:04,debit_card,3,completed
28661,729,2025-06-14T23:36:28,paypal,2,refunded
28662,935,2025-07-01T09:59:25,debit_card,3,completed
28663,970,2025-06-12T12:00:26,debit_card,1,completed
28664,306,2025-06-17T12:09:46,bank_transfer,3,completed
28665,46,2025-10-17T13:12:20,bank_transfer,1,pending
28666,384,2025-07-19T00:03:19,debit_card,2,pending
28667,753,2025-08-18T03:57:02,paypal,3,completed
28668,78,2025-07-18T00:35:17,bank_transfer,2,completed
28669,994,2025-08-10T18:01:17,credit_card,2,completed
28670,967,2025-06-19T01:44:59,bank_transfer,2,completed
28671,961,2025-06-14T07:47:28,paypal,3,pending
28672,63,2025-10-20T03:02:41,credit_card,1,completed
28673,657,2025-09-09T06:06:41,credit_card,2,completed
28674,324,2025-05-30T14:59:06,credit_card,2,refunded
28675,505,2025-09-29T17:41:28,debit_card,1,completed
28676,775,2025-07-04T01:32:33,paypal,3,completed
28677,628,2025-11-22T19:57:31,credit_card,3,completed
28678,65,2025-08-13T11:20:30,bank_transfer,2,completed
28679,928,2025-08-19T04:45:57,bank_transfer,2,completed
28680,245,2025-09-28T07:44:06,paypal,1,completed
28681,333,2025-08-18T10:04:23,credit_card,2,pending
28682,531,2025-07-17T18:43:20,paypal,3,completed
28683,911,2025-07-31T03:45:55,debit_card,3,completed
28684,158,2025-08-06T14:26:36,credit_card,3,completed
28685,361,2025-07-15T13:01:05,credit_card,3,pending
28686,116,2025-09-03T05:23:49,paypal,3,completed
28687,737,2025-11-09T06:53:59,paypal,3,completed
28688,250,2025-10-10T17:24:28,credit_card,2,completed
28689,364,2025-09-15T16:59:12,bank_transfer,3,completed
28690,392,2025-09-13T18:39:26,debit_card,3,completed
28691,469,2025-08-03T02:45:47,paypal,2,completed
28692,858,2025-08-02T11:32:41,paypal,3,completed
28693,477,2025-07-17T15:21:50,paypal,2,completed
28694,921,2025-07-18T04:40:40,paypal,3,pending
28695,38,2025-07-28T16:01:33,paypal,3,completed
28696,48,2025-09-09T07:18:14,debit_card,2,completed
28697,25,2025-10-26T13:24:49,bank_transfer,3,completed
28698,905,2025-10-08T06:36:45,bank_transfer,3,pending
28699,134,2025-06-27T17:44:31,credit_card,1,pending
28700,427,2025-07-17T03:02:38,credit_card,2,completed
28701,924,2025-11-04T17:28:07,paypal,2,pending
28702,268,2025-08-04T08:56:31,debit_card,2,completed
28703,276,2025-07-04T19:48:10,debit_card,2,completed
28704,186,2025-10-16T08:47:50,bank_transfer,1,refunded
28705,661,2025-08-22T02:54:40,paypal,1,completed
28706,967,2025-07-23T08:02:31,debit_card,2,pending
28707,114,2025-06-28T21:00:35,debit_card,2,pending
28708,436,2025-09-03T11:43:56,paypal,3,completed
28709,248,2025-07-17T02:52:55,credit_card,2,completed
28710,867,2025-08-06T03:34:20,paypal,1,completed
28711,495,2025-09-02T08:34:45,credit_card,1,completed
28712,833,2025-10-13T23:34:06,bank_transfer,2,completed
28713,60,2025-07-28T01:07:19,credit_card,3,completed
28714,856,2025-11-07T12:17:11,bank_transfer,2,completed
28715,482,2025-10-09T12:03:30,paypal,3,pending
28716,394,2025-11-26T06:47:31,paypal,2,completed
28717,267,2025-09-20T06:27:07,bank_transfer,2,completed
28718,112,2025-07-15T04:22:10,credit_card,1,cancelled
28719,83,2025-06-15T09:37:09,credit_card,1,completed
28720,374,2025-06-03T23:41:32,debit_card,3,pending
28721,972,2025-09-24T17:47:41,debit_card,2,completed
28722,870,2025-10-25T14:56:43,debit_card,2,pending
28723,792,2025-07-03T15:49:14,debit_card,2,pending
28724,782,2025-08-29T03:20:00,bank_transfer,2,refunded
28725,132,2025-08-25T02:28:14,credit_card,1,pending
28726,342,2025-08-17T14:35:54,credit_card,1,completed
28727,242,2025-10-10T18:13:56,paypal,3,pending
28728,837,2025-11-19T12:38:09,credit_card,2,completed
28729,492,2025-11-02T16:23:16,credit_card,3,completed
28730,193,2025-07-31T07:38:10,credit_card,2,completed
28731,63,2025-06-03T05:25:57,paypal,1,completed
28732,955,2025-07-02T07:34:11,paypal,1,completed
28733,36,2025-06-14T11:38:14,paypal,2,completed
28734,20,2025-09-01T12:47:44,debit_card,1,cancelled
28735,41,2025-07-27T14:48:26,debit_card,3,completed
28736,39,2025-10-20T07:25:06,bank_transfer,3,pending
28737,161,2025-07-11T05:15:04,credit_card,1,completed
28738,689,2025-06-21T11:28:03,bank_transfer,2,completed
28739,433,2025-08-27T23:35:13,credit_card,3,completed
28740,534,2025-07-06T21:33:28,credit_card,1,completed
28741,907,2025-09-27T07:01:24,bank_transfer,1,completed
28742,448,2025-07-29T19:01:50,debit_card,2,completed
28743,198,2025-08-14T12:00:31,bank_transfer,2,pending
28744,286,2025-07-18T08:46:54,credit_card,1,cancelled
28745,667,2025-09-15T13:39:31,credit_card,1,completed
28746,869,2025-09-19T19:27:42,credit_card,2,pending
28747,717,2025-09-29T09:27:07,paypal,2,completed
28748,928,2025-05-30T23:24:19,paypal,3,pending
28749,697,2025-06-12T11:07:08,credit_card,3,pending
28750,349,2025-07-16T11:41:01,debit_card,1,completed
28751,712,2025-07-17T10:56:52,debit_card,2,completed
28752,646,2025-06-25T07:29:11,bank_transfer,1,completed
28753,185,2025-11-14T10:16:22,debit_card,3,completed
28754,502,2025-08-22T10:09:21,credit_card,1,completed
28755,608,2025-11-06T05:10:08,credit_card,3,completed
28756,628,2025-10-12T18:05:32,paypal,1,completed
28757,806,2025-11-24T22:45:02,credit_card,2,completed
28758,268,2025-06-09T22:33:33,bank_transfer,2,pending
28759,624,2025-08-29T11:25:14,bank_transfer,2,cancelled
28760,263,2025-09-19T09:54:14,bank_transfer,1,completed
28761,59,2025-09-04T03:10:15,bank_transfer,1,completed
28762,599,2025-08-27T06:57:21,bank_transfer,2,refunded
28763,218,2025-11-15T05:32:40,debit_card,3,completed
28764,490,2025-08-07T16:44:17,paypal,2,completed
28765,554,2025-09-23T19:18:45,debit_card,1,pending
28766,783,2025-10-26T17:43:46,bank_transfer,1,completed
28767,702,2025-07-26T14:16:12,credit_card,2,completed
28768,260,2025-08-08T14:47:26,paypal,2,completed
28769,282,2025-06-21T06:47:17,credit_card,3,completed
28770,933,2025-11-15T02:20:11,credit_card,2,completed
28771,66,2025-06-22T21:22:43,debit_card,3,completed
28772,25,2025-08-02T13:30:55,bank_transfer,1,completed
28773,945,2025-11-09T19:23:48,paypal,1,refunded
28774,970,2025-06-15T22:05:50,bank_transfer,3,completed
28775,848,2025-10-15T04:15:36,debit_card,1,completed
28776,662,2025-06-13T11:10:23,bank_transfer,3,cancelled
28777,714,2025-09-27T01:03:46,debit_card,1,pending
28778,268,2025-10-12T14:20:14,paypal,3,pending
28779,754,2025-08-27T23:00:49,paypal,1,completed
28780,150,2025-09-13T11:53:26,debit_card,2,completed
28781,572,2025-11-16T13:27:44,credit_card,3,completed
28782,961,2025-11-01T23:11:15,debit_card,1,completed
28783,678,2025-06-25T11:06:41,bank_transfer,2,completed
28784,519,2025-07-25T16:06:18,credit_card,2,completed
28785,194,2025-07-10T02:51:42,bank_transfer,2,completed
28786,625,2025-10-28T05:00:06,paypal,2,pending
28787,489,2025-08-18T05:00:34,paypal,3,cancelled
28788,272,2025-06-27T16:01:01,credit_card,1,completed
28789,8,2025-08-13T14:36:29,bank_transfer,2,completed
28790,593,2025-11-12T07:35:59,paypal,2,completed
28791,577,2025-06-30T22:47:56,bank_transfer,1,pending
28792,905,2025-09-26T00:05:34,paypal,2,pending
28793,514,2025-09-27T07:39:01,debit_card,3,completed
28794,117,2025-07-23T12:22:56,paypal,1,completed
28795,881,2025-07-06T16:22:19,debit_card,1,completed
28796,536,2025-10-28T18:51:51,credit_card,1,completed
28797,260,2025-09-20T09:13:32,credit_card,2,completed
28798,636,2025-09-23T15:38:34,debit_card,2,completed
28799,831,2025-11-26T15:31:46,bank_transfer,1,completed
28800,514,2025-08-19T18:51:49,credit_card,1,completed
28801,138,2025-07-01T00:09:00,debit_card,2,completed
28802,359,2025-07-23T14:27:13,bank_transfer,3,completed
28803,8,2025-07-24T14:12:47,debit_card,3,completed
28804,33,2025-06-06T10:25:44,bank_transfer,3,completed
28805,687,2025-06-08T20:07:27,debit_card,2,completed
28806,373,2025-10-24T07:25:52,bank_transfer,1,completed
28807,238,2025-09-29T00:27:33,credit_card,1,completed
28808,25,2025-08-02T20:50:07,bank_transfer,2,completed
28809,193,2025-06-28T16:57:15,paypal,3,completed
28810,909,2025-06-25T16:22:10,bank_transfer,2,completed
28811,646,2025-08-29T19:14:01,bank_transfer,1,cancelled
28812,220,2025-08-26T19:00:16,credit_card,1,cancelled
28813,540,2025-06-15T07:32:49,paypal,2,completed
28814,282,2025-10-19T11:36:24,debit_card,2,cancelled
28815,338,2025-07-07T13:06:18,credit_card,1,completed
28816,35,2025-09-20T10:58:52,paypal,2,completed
28817,295,2025-07-18T18:40:11,credit_card,1,completed
28818,221,2025-10-12T04:15:05,debit_card,3,completed
28819,854,2025-07-19T17:38:14,paypal,1,completed
28820,733,2025-07-13T18:01:06,paypal,1,completed
28821,958,2025-10-30T21:32:35,paypal,3,pending
28822,391,2025-08-31T08:37:12,bank_transfer,2,completed
28823,514,2025-10-11T05:43:27,bank_transfer,3,completed
28824,108,2025-09-28T22:54:36,bank_transfer,2,refunded
28825,495,2025-11-23T08:21:48,bank_transfer,2,completed
28826,369,2025-06-14T22:46:19,paypal,1,completed
28827,850,2025-07-18T00:14:32,debit_card,1,completed
28828,876,2025-06-26T15:52:43,debit_card,2,completed
28829,210,2025-11-23T20:26:23,bank_transfer,3,completed
28830,488,2025-09-21T15:58:06,bank_transfer,2,completed
28831,772,2025-10-07T11:47:29,paypal,1,completed
28832,139,2025-09-10T16:00:56,credit_card,1,completed
28833,497,2025-07-16T19:21:34,bank_transfer,2,completed
28834,521,2025-07-30T13:48:41,paypal,1,completed
28835,480,2025-07-22T20:43:16,paypal,3,completed
28836,659,2025-09-18T00:42:36,paypal,3,completed
28837,319,2025-11-01T10:24:15,credit_card,3,completed
28838,105,2025-07-01T21:34:53,debit_card,2,completed
28839,727,2025-09-13T11:24:17,credit_card,2,completed
28840,389,2025-11-15T06:27:56,bank_transfer,1,completed
28841,698,2025-07-16T22:30:38,debit_card,2,pending
28842,640,2025-08-22T20:55:22,paypal,3,completed
28843,621,2025-10-12T07:07:30,paypal,3,completed
28844,745,2025-09-21T05:22:44,debit_card,3,completed
28845,424,2025-09-12T10:26:49,bank_transfer,3,pending
28846,328,2025-10-17T06:22:38,bank_transfer,2,completed
28847,826,2025-07-21T20:54:30,debit_card,3,completed
28848,532,2025-09-12T00:19:50,debit_card,3,completed
28849,324,2025-11-12T23:48:32,credit_card,3,completed
28850,675,2025-06-26T08:24:06,debit_card,1,completed
28851,519,2025-10-29T08:52:44,credit_card,2,completed
28852,90,2025-06-21T04:38:41,paypal,2,completed
28853,262,2025-06-12T12:59:28,debit_card,2,pending
28854,65,2025-08-15T00:51:46,bank_transfer,1,refunded
28855,981,2025-07-04T17:53:42,debit_card,3,completed
28856,924,2025-06-07T20:47:29,paypal,1,completed
28857,934,2025-10-22T17:10:36,credit_card,3,pending
28858,32,2025-09-01T06:57:42,bank_transfer,2,pending
28859,541,2025-09-29T14:41:49,debit_card,1,pending
28860,162,2025-09-27T06:05:25,debit_card,3,completed
28861,155,2025-10-16T18:11:34,debit_card,3,cancelled
28862,600,2025-08-18T08:12:49,paypal,3,completed
28863,163,2025-05-31T22:04:58,credit_card,2,completed
28864,987,2025-08-31T12:20:21,paypal,2,completed
28865,500,2025-10-06T18:48:22,debit_card,1,completed
28866,589,2025-08-25T06:03:44,credit_card,1,completed
28867,36,2025-08-09T20:04:09,credit_card,3,pending
28868,702,2025-07-08T07:47:51,bank_transfer,3,cancelled
28869,284,2025-06-27T23:42:03,credit_card,3,completed
28870,41,2025-08-07T07:26:38,paypal,2,refunded
28871,860,2025-11-06T11:57:49,credit_card,2,completed
28872,862,2025-08-09T17:50:42,credit_card,2,completed
28873,46,2025-11-19T13:15:02,paypal,2,completed
28874,515,2025-11-24T06:09:19,paypal,3,completed
28875,635,2025-10-23T11:43:24,debit_card,1,completed
28876,594,2025-10-30T12:55:52,paypal,2,completed
28877,939,2025-10-26T05:11:27,paypal,3,completed
28878,786,2025-09-07T08:11:16,credit_card,3,completed
28879,435,2025-07-23T02:15:40,bank_transfer,3,completed
28880,404,2025-06-10T10:50:46,credit_card,1,completed
28881,643,2025-11-03T00:36:33,debit_card,2,completed
28882,818,2025-08-29T00:02:09,debit_card,3,cancelled
28883,327,2025-11-02T16:34:55,debit_card,3,completed
28884,17,2025-07-27T20:39:57,bank_transfer,2,refunded
28885,398,2025-08-16T16:59:30,paypal,1,completed
28886,675,2025-07-12T12:22:04,credit_card,2,completed
28887,852,2025-08-18T01:23:55,bank_transfer,2,completed
28888,190,2025-10-11T17:42:45,debit_card,1,pending
28889,101,2025-06-21T18:27:07,paypal,3,pending
28890,889,2025-09-09T03:39:01,credit_card,2,completed
28891,925,2025-09-30T12:28:19,bank_transfer,1,completed
28892,520,2025-06-06T09:41:18,credit_card,2,pending
28893,736,2025-09-30T16:52:11,debit_card,2,completed
28894,940,2025-08-03T22:48:56,bank_transfer,2,completed
28895,671,2025-06-07T03:17:08,debit_card,3,completed
28896,412,2025-06-23T09:27:40,paypal,1,completed
28897,192,2025-07-31T01:38:51,credit_card,3,completed
28898,899,2025-08-12T16:57:06,debit_card,2,pending
28899,889,2025-09-09T00:29:18,debit_card,1,completed
28900,521,2025-06-30T03:45:12,bank_transfer,1,completed
28901,206,2025-11-07T05:08:59,debit_card,3,completed
28902,711,2025-09-09T05:22:20,credit_card,2,completed
28903,720,2025-10-14T21:24:58,paypal,1,completed
28904,771,2025-11-11T19:35:12,bank_transfer,3,completed
28905,81,2025-08-05T10:37:29,bank_transfer,2,pending
28906,485,2025-11-06T14:17:16,paypal,1,pending
28907,799,2025-09-07T01:13:19,bank_transfer,1,completed
28908,905,2025-09-02T06:45:51,bank_transfer,3,completed
28909,287,2025-08-13T03:26:06,bank_transfer,1,completed
28910,532,2025-11-21T02:43:00,credit_card,3,completed
28911,292,2025-10-16T21:05:39,bank_transfer,3,completed
28912,971,2025-10-22T01:05:37,paypal,3,pending
28913,520,2025-09-08T15:39:53,bank_transfer,1,completed
28914,394,2025-07-06T14:18:38,debit_card,3,completed
28915,749,2025-11-06T11:14:36,debit_card,2,refunded
28916,728,2025-07-15T04:16:10,paypal,1,completed
28917,208,2025-10-11T20:58:55,paypal,3,pending
28918,104,2025-10-28T10:37:05,bank_transfer,1,cancelled
28919,8,2025-11-26T13:14:51,bank_transfer,3,completed
28920,72,2025-10-27T21:48:37,credit_card,1,refunded
28921,490,2025-07-28T09:37:00,paypal,2,completed
28922,286,2025-07-26T06:37:17,credit_card,1,completed
28923,509,2025-10-25T18:47:43,debit_card,2,completed
28924,413,2025-11-15T04:56:00,credit_card,2,completed
28925,476,2025-10-14T02:13:08,bank_transfer,2,completed
28926,658,2025-10-16T16:28:31,debit_card,3,completed
28927,304,2025-09-23T03:17:09,credit_card,1,pending
28928,295,2025-10-07T03:52:52,credit_card,1,completed
28929,862,2025-09-05T07:02:00,bank_transfer,1,completed
28930,793,2025-10-31T02:45:26,credit_card,3,completed
28931,257,2025-06-06T17:50:10,debit_card,2,cancelled
28932,62,2025-08-25T04:22:41,credit_card,2,pending
28933,932,2025-07-20T03:21:14,paypal,3,completed
28934,861,2025-10-11T00:34:44,paypal,1,completed
28935,140,2025-10-16T03:30:14,credit_card,3,pending
28936,851,2025-09-04T17:40:50,paypal,3,completed
28937,231,2025-06-07T07:28:51,bank_transfer,2,completed
28938,355,2025-09-30T23:16:25,credit_card,2,pending
28939,770,2025-10-25T01:51:40,credit_card,1,completed
28940,777,2025-08-10T03:24:59,credit_card,3,completed
28941,557,2025-07-17T21:50:58,debit_card,1,completed
28942,351,2025-09-22T10:22:34,bank_transfer,1,completed
28943,947,2025-08-22T06:09:54,bank_transfer,1,completed
28944,932,2025-11-20T18:31:00,debit_card,3,completed
28945,467,2025-06-24T08:00:06,paypal,3,completed
28946,878,2025-07-03T04:16:09,paypal,2,completed
28947,309,2025-08-06T15:23:32,bank_transfer,3,completed
28948,936,2025-10-14T15:26:02,bank_transfer,2,completed
28949,117,2025-09-10T07:07:21,debit_card,2,completed
28950,344,2025-07-15T23:32:50,credit_card,1,completed
28951,45,2025-07-03T12:42:07,credit_card,2,pending
28952,752,2025-10-21T04:45:51,debit_card,1,completed
28953,287,2025-06-03T20:39:54,debit_card,2,completed
28954,783,2025-06-09T09:35:44,credit_card,3,completed
28955,617,2025-06-24T16:17:10,bank_transfer,2,completed
28956,180,2025-11-09T13:08:33,credit_card,1,completed
28957,59,2025-11-22T11:18:26,credit_card,1,completed
28958,385,2025-09-29T11:57:33,credit_card,2,completed
28959,605,2025-11-03T08:10:21,paypal,3,completed
28960,485,2025-08-04T12:13:52,paypal,1,completed
28961,803,2025-10-15T08:05:31,credit_card,1,refunded
28962,246,2025-06-05T17:54:11,paypal,1,completed
28963,513,2025-08-07T14:48:52,debit_card,1,pending
28964,686,2025-11-06T03:20:14,paypal,3,completed
28965,310,2025-11-11T07:09:25,debit_card,2,completed
28966,467,2025-07-05T13:54:14,debit_card,1,completed
28967,744,2025-11-24T22:25:57,debit_card,1,completed
28968,500,2025-09-25T22:17:42,bank_transfer,1,completed
28969,151,2025-08-23T19:58:57,credit_card,3,completed
28970,30,2025-11-02T19:27:12,paypal,3,completed
28971,328,2025-11-27T02:30:48,bank_transfer,1,completed
28972,59,2025-09-30T04:43:58,debit_card,2,completed
28973,174,2025-08-23T01:51:28,bank_transfer,2,completed
28974,766,2025-06-26T16:56:54,credit_card,3,completed
28975,655,2025-07-06T11:51:38,credit_card,3,pending
28976,75,2025-09-10T09:34:06,paypal,1,completed
28977,526,2025-10-05T16:33:35,paypal,1,completed
28978,341,2025-07-28T02:25:59,paypal,2,completed
28979,587,2025-07-14T12:13:19,paypal,1,completed
28980,260,2025-06-22T19:09:33,credit_card,1,completed
28981,102,2025-08-08T18:49:22,credit_card,1,completed
28982,947,2025-08-22T06:52:10,paypal,1,refunded
28983,857,2025-07-17T18:37:18,paypal,3,refunded
28984,779,2025-10-12T21:43:52,paypal,1,completed
28985,59,2025-09-21T11:04:16,paypal,3,completed
28986,187,2025-10-09T15:26:17,credit_card,2,completed
28987,109,2025-09-01T09:18:33,paypal,3,completed
28988,532,2025-09-19T10:24:27,paypal,2,completed
28989,283,2025-07-05T09:45:45,credit_card,2,completed
28990,275,2025-07-24T02:58:29,paypal,2,completed
28991,454,2025-09-20T20:28:09,paypal,3,completed
28992,726,2025-06-04T01:56:05,bank_transfer,2,refunded
28993,484,2025-07-20T20:25:21,bank_transfer,2,completed
28994,131,2025-06-19T18:07:28,debit_card,1,completed
28995,685,2025-08-17T02:41:48,debit_card,1,cancelled
28996,209,2025-10-15T22:56:30,paypal,2,completed
28997,319,2025-06-25T02:05:08,paypal,1,completed
28998,462,2025-09-22T13:41:06,bank_transfer,2,pending
28999,26,2025-10-26T05:17:12,debit_card,1,completed
29000,652,2025-06-01T02:45:02,credit_card,2,completed
29001,675,2025-06-21T00:05:05,paypal,2,completed
29002,750,2025-11-05T16:08:56,credit_card,1,completed
29003,706,2025-07-15T19:29:42,paypal,2,completed
29004,799,2025-11-24T05:05:18,paypal,2,completed
29005,84,2025-10-22T20:23:08,bank_transfer,2,completed
29006,390,2025-10-10T10:23:10,paypal,2,completed
29007,112,2025-10-29T13:48:13,paypal,3,refunded
29008,168,2025-06-21T14:42:00,bank_transfer,2,completed
29009,360,2025-07-19T10:39:12,bank_transfer,2,completed
29010,750,2025-09-01T16:24:42,paypal,1,completed
29011,829,2025-09-20T00:41:29,debit_card,2,completed
29012,905,2025-09-28T09:30:16,bank_transfer,2,completed
29013,760,2025-10-25T12:48:20,bank_transfer,1,completed
29014,939,2025-09-27T01:36:45,bank_transfer,2,completed
29015,31,2025-08-16T14:52:00,paypal,2,pending
29016,533,2025-08-18T10:36:34,debit_card,3,completed
29017,461,2025-07-31T13:54:16,debit_card,1,pending
29018,169,2025-07-28T06:44:17,debit_card,2,completed
29019,704,2025-09-23T22:16:40,credit_card,3,completed
29020,741,2025-11-24T02:48:50,bank_transfer,2,completed
29021,952,2025-08-02T12:09:04,credit_card,2,completed
29022,48,2025-11-04T06:45:18,paypal,2,completed
29023,235,2025-08-05T22:23:19,debit_card,2,completed
29024,589,2025-11-19T10:57:19,bank_transfer,3,completed
29025,250,2025-07-30T08:47:06,bank_transfer,2,completed
29026,865,2025-08-08T18:04:37,bank_transfer,2,pending
29027,209,2025-11-10T18:32:15,debit_card,2,completed
29028,359,2025-07-21T13:33:30,credit_card,1,completed
29029,686,2025-06-23T12:35:24,debit_card,1,completed
29030,130,2025-06-15T04:23:41,credit_card,1,refunded
29031,443,2025-10-07T05:40:12,debit_card,2,completed
29032,780,2025-10-18T10:17:08,paypal,3,completed
29033,214,2025-09-26T05:26:02,credit_card,1,completed
29034,90,2025-11-27T04:28:58,debit_card,3,completed
29035,554,2025-07-25T02:47:31,credit_card,1,pending
29036,861,2025-08-09T06:38:30,paypal,2,completed
29037,519,2025-11-25T02:29:04,paypal,3,completed
29038,674,2025-10-12T11:02:36,bank_transfer,1,completed
29039,103,2025-10-23T19:54:31,paypal,2,completed
29040,692,2025-09-13T05:00:58,credit_card,1,completed
29041,782,2025-08-30T12:56:22,bank_transfer,2,completed
29042,235,2025-09-29T17:13:28,debit_card,2,completed
29043,935,2025-06-06T02:15:05,bank_transfer,3,completed
29044,209,2025-09-26T17:42:35,bank_transfer,1,completed
29045,652,2025-07-30T15:48:42,paypal,1,completed
29046,415,2025-07-19T17:23:38,paypal,1,completed
29047,916,2025-07-08T06:59:33,debit_card,3,completed
29048,355,2025-07-21T00:37:22,debit_card,3,completed
29049,366,2025-09-11T13:38:22,paypal,2,pending
29050,898,2025-07-12T04:30:39,paypal,3,completed
29051,290,2025-08-04T18:30:34,debit_card,1,completed
29052,913,2025-08-02T10:52:29,paypal,2,completed
29053,508,2025-08-08T21:12:19,debit_card,2,completed
29054,274,2025-07-02T06:25:44,credit_card,1,pending
29055,630,2025-10-11T19:46:45,credit_card,3,completed
29056,16,2025-11-03T19:07:03,credit_card,1,refunded
29057,113,2025-09-27T04:25:17,debit_card,3,pending
29058,877,2025-06-22T19:12:19,debit_card,3,pending
29059,264,2025-06-03T17:09:45,credit_card,2,completed
29060,534,2025-08-15T21:19:16,bank_transfer,3,pending
29061,552,2025-06-09T12:16:25,bank_transfer,1,completed
29062,330,2025-07-05T13:30:23,paypal,1,completed
29063,541,2025-08-20T03:39:50,paypal,2,completed
29064,302,2025-09-21T21:54:15,debit_card,1,completed
29065,853,2025-08-16T12:58:47,debit_card,2,completed
29066,667,2025-06-06T06:05:25,debit_card,1,cancelled
29067,681,2025-05-30T16:51:47,bank_transfer,2,pending
29068,305,2025-07-23T18:01:47,credit_card,2,completed
29069,393,2025-09-15T16:11:29,debit_card,2,completed
29070,838,2025-06-14T19:20:43,credit_card,1,completed
29071,205,2025-09-30T19:58:12,paypal,2,completed
29072,938,2025-07-14T00:35:08,debit_card,1,completed
